id,url_list,attribute,value
2138,http://images.voonik.com/01094702/8648269_1-original.jpg?1499282711,sleeve_type,halter sleeve
2139,http://images.voonik.com/0624798/black-embroidered-crop-top-12-original.jpg?1463449007,sleeve_type,halter sleeve
2140,http://images.voonik.com/48944931/maroon-and-beige-lace-tunic-original.jpg?1491177160,sleeve_type,halter sleeve
2141,http://images.voonik.com/62745161/entease-top-48-original.jpg?1491258862,sleeve_type,halter sleeve
2142,http://images.voonik.com/3041064/1471740_1-original.jpg?1482158345,sleeve_type,halter sleeve
2143,http://images.voonik.com/10307422/black-bell-sleeve-polka-dot-printed-top-regular-off-original.jpg?1503324491,sleeve_type,halter sleeve
2144,http://images.voonik.com/73999412/zima-leto-military-halter-crop-top-13775d30-original.jpg?1494502879,sleeve_type,halter sleeve
2145,http://images.voonik.com/61293411/4972019_1-original.jpg?1482348584,sleeve_type,halter sleeve
2146,http://images.voonik.com/36193411/4972004_1-original.jpg?1482348577,sleeve_type,halter sleeve
2147,http://images.voonik.com/71430812/black-denzel-top-226ef8d2-original.jpg?1496745681,sleeve_type,halter sleeve
2148,http://images.voonik.com/27840112/8940462_1-original.jpg?1498013134,neck,cowl neck
2149,http://images.voonik.com/3948228/3480183_1-original.JPG?1482168800,neck,cowl neck
2150,http://images.voonik.com/67407422/499-pink-ruffle-bow-high-neck-top-44999ac0-original.jpg?1502206713,neck,cowl neck
2151,http://images.voonik.com/8996228/3479365_1-original.JPG?1482168752,neck,cowl neck
2152,http://images.voonik.com/31269841/womens-grey-colored-printed-closed-neck-top-original.jpg?1491171359,neck,cowl neck
2153,http://images.voonik.com/14588912/alibi-womens-tank-top-8e8b0d3e-original.jpg?1498726307,neck,cowl neck
2154,http://images.voonik.com/34175602/ahalyaa-summer-lemon-print-faux-crepe-a-line-top-fo-original.jpg?1491254934,neck,cowl neck
2155,http://images.voonik.com/2314697/3352667_1-original.jpg?1482683973,neck,cowl neck
2156,http://images.voonik.com/3882638/3552482_1-original.jpg?1482169174,neck,cowl neck
2157,http://images.voonik.com/0944326/AW-TOP-TP003BL_MAIN-original.JPG?1464051215,neck,cowl neck
2158,http://images.voonik.com/99129021/5316365_1-original.jpg?1482356090,neck,cowl neck
2159,http://images.voonik.com/0858228/3480230_1-original.JPG?1482168804,neck,cowl neck
2160,http://images.voonik.com/9790829/TC00D00617_20_282_29-original.JPG?1474191248,neck,cowl neck
2161,http://images.voonik.com/27232581/martini-red-stretch-cutout-party-crop-top-original.jpg?1491171949,neck,cowl neck
2162,http://images.voonik.com/8708527/2969255_1-original.jpg?1482166104,neck,cowl neck
2163,http://images.voonik.com/3054326/AW-TOP-TP003R_MAIN-original.JPG?1464051216,neck,cowl neck
2164,http://images.voonik.com/54476021/5301879_1-original.jpg?1482355660,neck,cowl neck
2165,http://images.voonik.com/88829441/le-bourgeois-red-color-printed-tank-top-for-women-original.jpg?1491170055,neck,cowl neck
2166,http://images.voonik.com/60496931/6078941_1-original.jpg?1493366782,neck,cowl neck
2167,http://images.voonik.com/6108527/2969227_1-original.jpg?1482166103,neck,cowl neck
2168,http://images.voonik.com/98281061/3395019_1-original.jpg?1482168265,neck,cowl neck
2169,http://images.voonik.com/02991101/4420430_1-original.jpg?1482691252,neck,cowl neck
2170,http://images.voonik.com/41412722/beige-printed-cold-shoulder-top-eavan-c36a1411-original.jpg?1504329716,neck,cowl neck
2171,http://images.voonik.com/87635731/glambing-designer-crepe-top-for-women-1-original.jpg?1491174276,neck,cowl neck
2172,http://images.voonik.com/80906241/bohemian-print-side-box-pleated-top-1-original.jpg?1471845099,neck,cowl neck
2173,http://images.voonik.com/83119551/4515647_1-original.jpg?1482341358,neck,cowl neck
2174,http://images.voonik.com/87273422/IMG_8369_20copy-original.jpg?1501931690,neck,cowl neck
2175,http://images.voonik.com/5443374/1221548_1-original.jpg?1490776628,neck,cowl neck
2176,http://images.voonik.com/9277967/3215759_1-original.jpg?1482683366,neck,cowl neck
2177,http://images.voonik.com/28047541/le-bourgeois-dark-navy-color-cotton-top-for-women-original.jpg?1491254367,neck,cowl neck
2178,http://images.voonik.com/01807132/akaayu-women-tank-top-4ef7928f-original.jpg?1507430127,neck,cowl neck
2179,http://images.voonik.com/01130222/LC41912-2-original.jpg?1500716490,neck,cowl neck
2180,http://images.voonik.com/86339102/a-bow-without-arrow-original.jpg?1488373948,neck,cowl neck
2181,http://images.voonik.com/83934602/8610991_1-original.jpg?1493360858,neck,cowl neck
2182,http://images.voonik.com/12581781/7798484_1-original.jpg?1501050546,neck,cowl neck
2183,http://images.voonik.com/9360589/3763611_1-original.jpg?1482170162,neck,cowl neck
2184,http://images.voonik.com/96572461/one-femme-womens-noodle-strap-printed-green-top-original.jpg?1491263047,neck,cowl neck
2185,http://images.voonik.com/41219841/9teenagain-abstract-print-top-original.jpg?1491253185,neck,cowl neck
2186,http://images.voonik.com/2041064/1471741_1-original.jpg?1482158353,neck,cowl neck
2187,http://images.voonik.com/48428162/striped-cold-shoulder-top-trend-arrest-0c2f8461-original.jpg?1513251192,neck,cowl neck
2188,http://images.voonik.com/84997251/forever-beige-top-original.jpg?1491167945,neck,cowl neck
2189,http://images.voonik.com/70866911/5245483_1-original.jpg?1482354130,neck,cowl neck
2190,http://images.voonik.com/85419701/forever9teen-solid-peach-sleeveless-top-original.jpg?1491174748,neck,cowl neck
2191,http://images.voonik.com/58143132/pilot-poppy-cold-shoulder-top-neon-pink-pilot-londo-original.jpg?1510234226,neck,cowl neck
2192,http://images.voonik.com/0306537/3034692_1-original.jpg?1482166236,neck,cowl neck
2193,http://images.voonik.com/69250532/knotty-pretty-red-halter-neck-top-sassystripes-57b9-original.jpg?1511537331,neck,cowl neck
2194,http://images.voonik.com/87232612/cattleya-womens-multi-printed-crepe-designer-top-51-original.jpg?1510543860,neck,cowl neck
2195,http://images.voonik.com/21617381/printed-tunic-36-original.jpg?1491252846,neck,cowl neck
2196,http://images.voonik.com/95932612/martini-women-dark-grey-stretchable-v-keyhole-neckb-original.jpg?1495704279,neck,cowl neck
2197,http://images.voonik.com/99776551/5495926_1-original.jpg?1482246517,neck,cowl neck
2198,http://images.voonik.com/47809551/4447444_1-original.jpg?1482340822,neck,cowl neck
2199,http://images.voonik.com/59603622/usd-shifly-halter-neck-black-color-top-275d0352-original.jpg?1503845184,neck,cowl neck
2200,http://images.voonik.com/53603622/usd-polyester-halter-blue-solid-with-embroidery-col-original.jpg?1503845143,neck,cowl neck
2201,http://images.voonik.com/5207228/3479373_1-original.JPG?1482168753,neck,cowl neck
2202,http://images.voonik.com/85740181/rpj-womens-pink-printed-top-1-original.jpg?1491162650,neck,cowl neck
2203,http://images.voonik.com/42738122/black-tops-partywear-womens-wear-western-wear-casua-original.jpg?1500552611,neck,cowl neck
2204,http://images.voonik.com/45360941/6415904_1-original.jpg?1482694293,neck,cowl neck
2205,http://images.voonik.com/78215931/womens-spaghetti-top-with-lace-insert-1-original.jpg?1491250523,neck,cowl neck
2206,http://images.voonik.com/41869382/beige-printed-top-eavan-c1c3a85a-original.jpg?1519895446,neck,cowl neck
2207,http://images.voonik.com/19994931/overlap-v-neck-top-original.jpg?1491263148,neck,cowl neck
2208,http://images.voonik.com/03194282/adriana-top-quiero-dfbdb555-original.jpg?1518460210,neck,cowl neck
2209,http://images.voonik.com/97597412/entease-green-polyester-tops-766f6a5b-original.jpg?1494331669,neck,cowl neck
2210,http://images.voonik.com/09603622/usd-shifly-halter-neck-white-color-top-07303459-original.jpg?1503845177,neck,cowl neck
2211,http://images.voonik.com/27201001/3617935_1-original.jpg?1482169648,neck,cowl neck
2212,http://images.voonik.com/03271872/zerovy-printed-cotton-designer-sleeveless-sling-top-original.jpg?1521564520,neck,cowl neck
2213,http://images.voonik.com/26911332/dot-print-cut-out-top-oxolloxo-f3f8ce57-original.jpg?1509015284,neck,cowl neck
2214,http://images.voonik.com/81607931/6079435_1-original.jpg?1493366891,neck,cowl neck
2215,http://images.voonik.com/95830181/rpj-womens-pink-printed-top-original.jpg?1491177288,neck,cowl neck
2216,http://images.voonik.com/04367712/godinattire-deep-v-halter-neck-corset-black-0536777-original.jpg?1496405840,neck,cowl neck
2217,http://images.voonik.com/04338612/hive91-multicolor-cotton-woven-womens-halterneck-cr-original.jpg?1496234693,neck,cowl neck
2218,http://images.voonik.com/93394112/IMG_5646-original.JPG?1492074481,neck,cowl neck
2219,http://images.voonik.com/88206432/lucero-red-soild-front-key-hole-neck-top-a24b4717-original.jpg?1510504689,neck,cowl neck
2220,http://images.voonik.com/34294112/IMG_5632-original.JPG?1492074356,neck,cowl neck
2221,http://images.voonik.com/92753121/5337194_1-original.jpg?1482358548,neck,cowl neck
2222,http://images.voonik.com/31828622/pink-cotton-lycra-top-with-barbie-doll-theme-for-wo-original.jpg?1504508750,neck,cowl neck
2223,http://images.voonik.com/58707232/white-sleeveless-halter-neck-top-ziip-c19d48cb-original.jpg?1508567752,neck,cowl neck
2224,http://images.voonik.com/78187022/cult-fiction-comfort-fit-polyester-cotton-fabric-bl-original.jpg?1499503977,neck,cowl neck
2225,http://images.voonik.com/86966441/strape-top-with-front-frill-original.png?1472127927,neck,cowl neck
2226,http://images.voonik.com/56475162/cottinfab-women-s-printed-halter-top-b8034300-original.jpg?1513079587,neck,cowl neck
2227,http://images.voonik.com/44112722/grey-raffles-top-eavan-eb763f69-original.jpg?1504329508,neck,cowl neck
2228,http://images.voonik.com/57187022/cult-fiction-comfort-fit-100-percent-cotton-fabric--original.jpg?1499503947,neck,cowl neck
2229,http://images.voonik.com/11225722/halter-neck-printed-top-trend-arrest-f5b2ee2f-original.jpg?1504616877,neck,cowl neck
2230,http://images.voonik.com/98475162/cottinfab-women-s-printed-halter-top-ada46857-original.jpg?1513079586,neck,cowl neck
2231,http://images.voonik.com/64240512/calae-women-s-polyester-solid-top-97b20226-original.jpg?1494920866,neck,cowl neck
2232,http://images.voonik.com/12376722/hope-top-aara-89795b67-original.jpg?1504770970,neck,cowl neck
2233,http://images.voonik.com/53147541/le-bourgeois-black-color-cotton-top-for-women-original.jpg?1491174192,neck,cowl neck
2234,http://images.voonik.com/15049671/veronique-multicoloured-printed-crop-top-with-short-original.jpg?1491166180,neck,cowl neck
2235,http://images.voonik.com/23237602/combo-of-2-tops-3-original.jpg?1489310926,neck,cowl neck
2236,http://images.voonik.com/5560589/3763619_1-original.jpg?1482170167,neck,cowl neck
2237,http://images.voonik.com/00971022/my-business-sleeveless-top-95b7d82d-original.jpg?1499227116,neck,cowl neck
2238,http://images.voonik.com/43315931/womens-spaghetti-top-with-lace-insert-4-original.jpg?1491186396,neck,cowl neck
2239,http://images.voonik.com/13179071/jumpusa-women-pink-halter-top-original.jpg?1491250218,neck,cowl neck
2240,http://images.voonik.com/81510472/tie-up-top-fame16-0ab79d51-original.jpg?1516418798,neck,cowl neck
2241,http://images.voonik.com/44008571/7348852_1-original.jpg?1499268736,neck,cowl neck
2242,http://images.voonik.com/37195432/ayaany-black-white-floral-top-370c9626-original.jpg?1510740246,neck,cowl neck
2243,http://images.voonik.com/86836991/cotton-top-25-original.jpg?1491167243,neck,cowl neck
2244,http://images.voonik.com/62325912/femninora-womens-light-yellow-color-casual-top-8907-original.jpg?1498219491,neck,cowl neck
2245,http://images.voonik.com/85516132/smarty-pants-white-solid-halter-neck-top-2c8a5e54-original.jpg?1507297304,neck,cowl neck
2246,http://images.voonik.com/74094931/halterneck-crop-top-original.jpg?1491174033,neck,cowl neck
2247,http://images.voonik.com/2746708/uc-original.?1464062597,neck,cowl neck
2248,http://images.voonik.com/22361061/3395020_1-original.jpg?1482168258,neck,cowl neck
2249,http://images.voonik.com/10083691/le-bourgeois-grey-color-sando-original.jpg?1491255019,neck,cowl neck
2250,http://images.voonik.com/69900651/4515608_1-original.jpg?1482341347,neck,cowl neck
2251,http://images.voonik.com/60306241/hand-smocking-gathered-top-1-original.jpg?1471844872,neck,cowl neck
2252,http://images.voonik.com/6388315/1760493_1-original.jpg?1482160764,neck,cowl neck
2253,http://images.voonik.com/92349951/3396237_1-original.jpg?1482168362,neck,cowl neck
2254,http://images.voonik.com/0899593/1165120_1-original.jpg?1490775929,neck,cowl neck
2255,http://images.voonik.com/5899593/1165121_1-original.jpg?1490775936,neck,cowl neck
2256,http://images.voonik.com/88366912/mooch-singh-peach-color-comfort-stylish-latest-half-original.jpg?1498404153,neck,cowl neck
2257,http://images.voonik.com/84315432/damen-mint-haltneck-doule-layer-cami-c2d9f820-original.jpg?1510483103,neck,cowl neck
2258,http://images.voonik.com/79828622/multicolor-cotton-lycra-halter-neck-top-for-womens--original.jpg?1504508754,neck,cowl neck
2259,http://images.voonik.com/30218561/urban-religion-stylish-western-tops-for-womens-50-original.jpg?1491183208,neck,cowl neck
2260,http://images.voonik.com/8870529/4028879_1-original.jpg?1482173039,neck,cowl neck
2261,http://images.voonik.com/75754901/privatelifes-hot-strings-padded-top-1-original.jpg?1491181531,neck,cowl neck
2262,http://images.voonik.com/90112722/peach-tiered-top-eavan-ccb032fd-original.jpg?1504329507,neck,cowl neck
2263,http://images.voonik.com/15515512/blu-finch-women-s-orange-off-shoulder-floral-print--original.jpg?1505903117,neck,cowl neck
2264,http://images.voonik.com/79563412/GSTOP1428WHT_20_282_29-original.jpg?1493923081,neck,cowl neck
2265,http://images.voonik.com/90841711/2661767_1-original.jpg?1499251695,neck,cowl neck
2266,http://images.voonik.com/41216332/texco-dark-grey-grunge-look-studs-embelished-tye-kn-original.jpg?1509537213,neck,cowl neck
2267,http://images.voonik.com/5507567/3197945_1-original.jpg?1482682250,neck,cowl neck
2268,http://images.voonik.com/61685702/tribal-print-top-with-pocket-original.jpg?1491170953,pattern,embellishments
2269,http://images.voonik.com/66280141/indietoga-womens-tops-multi-coloured-3-original.jpg?1491256903,pattern,embellishments
2270,http://images.voonik.com/95177761/color-fuel-yellow-geometric-top-original.jpg?1491172255,pattern,embellishments
2271,http://images.voonik.com/99310041/indietoga-womens-tops-multi-coloured-1-original.jpg?1491173221,pattern,embellishments
2272,http://images.voonik.com/88786702/geometric-printed-top-original.jpg?1491259572,pattern,embellishments
2273,http://images.voonik.com/79269621/5604722_1-original.jpg?1489753701,pattern,embellishments
2274,http://images.voonik.com/97933861/multi-color-printed-top-208-original.jpg?1491161676,pattern,embellishments
2275,http://images.voonik.com/94986991/raas-pret-black-and-white-geometric-print-shoulder--original.jpg?1491170977,pattern,embellishments
2276,http://images.voonik.com/19092112/LA2340-Black_1_zpswiumrm98-original.jpg?1491993836,pattern,embellishments
2277,http://images.voonik.com/72400702/multicolor-printed-tunic-13-original.jpg?1491173947,pattern,embellishments
2278,http://images.voonik.com/62468361/6914598_1-original.jpg?1482710775,pattern,embellishments
2279,http://images.voonik.com/19261151/6491359_1-original.jpg?1498009603,pattern,embellishments
2280,http://images.voonik.com/44582161/ruhaan-s-multi-color-printed-top-in-georgette-original.jpg?1508158345,pattern,embellishments
2281,http://images.voonik.com/44088691/mayra-womens-crepe-top-2-original.jpg?1491262323,pattern,embellishments
2282,http://images.voonik.com/98784631/nice-elegant-navy-blue-color-ballon-top-by-mmantra-original.jpg?1491177845,pattern,embellishments
2283,http://images.voonik.com/5754578/3773820_1-original.jpg?1482687657,pattern,embellishments
2284,http://images.voonik.com/21735651/6670838_1-original.jpg?1482703692,pattern,embellishments
2285,http://images.voonik.com/33815182/fabulous-me-women-s-black-color-printed-top-fabulou-original.jpg?1517494767,pattern,embellishments
2286,http://images.voonik.com/8395556/2582650_1-original.jpg?1490780939,pattern,embellishments
2287,http://images.voonik.com/54311751/6687811_1-original.jpg?1482704696,pattern,embellishments
2288,http://images.voonik.com/57507451/6621820_1-original.jpg?1482701420,pattern,embellishments
2289,http://images.voonik.com/01874672/fabulous-me-women-s-multi-color-printed-off-shoulde-original.jpg?1516808756,pattern,embellishments
2290,http://images.voonik.com/99477761/color-fuel-pink-geometric-top-original.jpg?1491173962,pattern,embellishments
2291,http://images.voonik.com/81969012/ruhaan-s-black-and-white-color-printed-top-in-chiff-original.jpg?1505287275,pattern,embellishments
2292,http://images.voonik.com/79994591/black-and-white-color-printed-top-ruhaan-s-ak-7564-original.jpg?1504068509,pattern,embellishments
2293,http://images.voonik.com/63389421/5517605_1-original.jpg?1482247084,pattern,embellishments
2294,http://images.voonik.com/71574672/fabulous-me-women-s-white-color-blue-star-printed-o-original.jpg?1516808656,pattern,embellishments
2295,http://images.voonik.com/90732131/rare-multicolor-georgette-printed-regular-fit-top-f-original.jpg?1503463602,pattern,embellishments
2296,http://images.voonik.com/60085472/fabulous-me-women-s-pink-color-tie-up-sleeve-printe-original.jpg?1516717467,pattern,embellishments
2297,http://images.voonik.com/69096781/espresso-womens-blue-printed-stretchable-top-original.jpg?1491175537,pattern,embellishments
2298,http://images.voonik.com/56621701/4675449_1-original.jpg?1482343170,pattern,embellishments
2299,http://images.voonik.com/43357571/7347057_1-original.jpg?1501050327,pattern,embellishments
2300,http://images.voonik.com/08835541/top-1366-original.jpg?1491257903,pattern,embellishments
2301,http://images.voonik.com/52981061/4084316_1-original.jpg?1498007640,pattern,embellishments
2302,http://images.voonik.com/5893866/2661812_1-original.JPG?1482164825,pattern,embellishments
2303,http://images.voonik.com/89305412/wardtrobe-beautiful-stylish-100-percent-pollycotton-original.jpg?1493987952,pattern,embellishments
2304,http://images.voonik.com/83815181/tokyo-talkies-casual-cream-black-collage-printed-sh-original.jpg?1491182832,pattern,embellishments
2305,http://images.voonik.com/84815181/tokyo-talkies-casual-maroon-navy-collage-printed-sh-original.jpg?1491176896,pattern,embellishments
2306,http://images.voonik.com/85966351/6584202_1-original.jpg?1483555444,pattern,embellishments
2307,http://images.voonik.com/20385602/ahalyaa-cold-shoulder-ruffled-pastel-print-top-for--original.jpg?1491180221,pattern,embellishments
2308,http://images.voonik.com/28136441/cottinfab-printed-floral-casual-top-4-original.jpg?1491179453,pattern,embellishments
2309,http://images.voonik.com/83738611/5082654_1-original.jpg?1482351350,pattern,embellishments
2310,http://images.voonik.com/07967011/amadore-womens-casual-short-sleeve-chevron-womens-t-original.jpg?1475474225,pattern,embellishments
2311,http://images.voonik.com/09046971/tokyo-talkies-half-sleeve-printed-v-neck-top-with-b-original.jpg?1491163521,pattern,embellishments
2312,http://images.voonik.com/86611621/peach-polka-top-with-back-bow-design-original.jpg?1491169992,pattern,embellishments
2313,http://images.voonik.com/11593731/beige-chiffon-polka-dot-top-original.jpg?1491162708,pattern,embellishments
2314,http://images.voonik.com/5816397/texco-navy-and-white-stripe-racer-back-tank-top-original.jpg?1491172169,pattern,embellishments
2315,http://images.voonik.com/3694337/tops_5097_s(2)-original.jpg?1464057373,pattern,embellishments
2316,http://images.voonik.com/59116231/beautiful-pink-poly-georgette-printed-top-from-the--original.jpg?1469608128,pattern,embellishments
2317,http://images.voonik.com/23617411/amadore-casual-sleeveless-printed-womens-green-top-original.jpg?1491172644,pattern,embellishments
2318,http://images.voonik.com/10146971/tokyo-talkies-half-sleeve-printed-v-neck-top-with-b-original.jpg?1491254200,pattern,embellishments
2319,http://images.voonik.com/52357571/7347055_1-original.jpg?1501050326,pattern,embellishments
2320,http://images.voonik.com/42616171/7194255_1-original.jpg?1485360495,pattern,embellishments
2321,http://images.voonik.com/21183181/7566872_1-original.jpg?1485360643,pattern,embellishments
2322,http://images.voonik.com/37107931/6079213_1-original.jpg?1493366859,pattern,embellishments
2323,http://images.voonik.com/76104231/sleeveless-top-4-original.jpg?1491180404,pattern,embellishments
2324,http://images.voonik.com/83593731/grey-yellow-cotton-stripes-top-original.jpg?1491170230,pattern,embellishments
2325,http://images.voonik.com/33745801/kawai-collection-amazing-printed-ladies-and-girls-t-original.jpg?1491183736,pattern,embellishments
2326,http://images.voonik.com/56707931/6079486_1-original.jpg?1493366905,pattern,embellishments
2327,http://images.voonik.com/79139551/5462189_1-original.jpg?1498008540,pattern,embellishments
2328,http://images.voonik.com/76417511/amadore-womens-casual-sleeveless-printed-blue-top-4-original.jpg?1491178242,pattern,embellishments
2329,http://images.voonik.com/34381061/4084181_1-original.jpg?1498007454,pattern,embellishments
2330,http://images.voonik.com/74439361/6916925_1-original.jpg?1482710875,pattern,embellishments
2331,http://images.voonik.com/39207931/6079264_1-original.jpg?1493366866,pattern,embellishments
2332,http://images.voonik.com/33711621/round-neck-short-box-top-with-lining-1-original.jpg?1491251751,pattern,embellishments
2333,http://images.voonik.com/60976121/4953946_1-original.jpg?1498008249,pattern,embellishments
2334,http://images.voonik.com/06676421/polka-dot-sheer-top-original.jpg?1491174799,pattern,embellishments
2335,http://images.voonik.com/45417511/amadore-womens-casual-sleeveless-striped-grey-top-original.jpg?1491252893,pattern,embellishments
2336,http://images.voonik.com/44417511/5030743_1-original.jpg?1485524514,pattern,embellishments
2337,http://images.voonik.com/14768021/top-1173-original.jpg?1491257037,pattern,embellishments
2338,http://images.voonik.com/90459021/ivory-print-top-original.jpg?1491164943,pattern,embellishments
2339,http://images.voonik.com/4170786/2766498_1-original.JPG?1482165427,pattern,embellishments
2340,http://images.voonik.com/7578397/texco-pink-self-floral-burnout-embelished-top-original.jpg?1491252528,pattern,embellishments
2341,http://images.voonik.com/80311751/6687802_1-original.jpg?1482704676,pattern,embellishments
2342,http://images.voonik.com/57872611/5054209_1-original.jpg?1482350493,pattern,embellishments
2343,http://images.voonik.com/83077861/women-chic-long-top-original.jpg?1480508586,pattern,embellishments
2344,http://images.voonik.com/55021881/mds-jeans-red-cotton-crepe-printed-top-for-women-sl-original.jpg?1491167207,pattern,embellishments
2345,http://images.voonik.com/8677967/3215812_1-original.jpg?1482166867,pattern,embellishments
2346,http://images.voonik.com/2314697/3352667_1-original.jpg?1482683973,pattern,embellishments
2347,http://images.voonik.com/2107697/goodwill-womens-casual-wear-multicolored-georgette--original.jpg?1491184567,pattern,embellishments
2348,http://images.voonik.com/09216301/4530611_1-original.jpg?1482341768,pattern,embellishments
2349,http://images.voonik.com/59184411/4976485_1-original.jpg?1482348881,pattern,embellishments
2350,http://images.voonik.com/68768712/soch-yellow-printed-rayon-tunic-088f8741-original.jpg?1496645842,pattern,embellishments
2351,http://images.voonik.com/69489021/striped-eyelet-top-original.jpg?1491184778,pattern,embellishments
2352,http://images.voonik.com/37450131/5757211_1-original.jpg?1501047571,pattern,embellishments
2353,http://images.voonik.com/15470491/pink-printed-top-352-original.jpg?1486640494,pattern,embellishments
2354,http://images.voonik.com/70360881/mds-jeans-pink-cotton-crepe-designer-top-for-women--original.jpg?1491185946,pattern,embellishments
2355,http://images.voonik.com/62768971/white-printed-viscose-regular-top-1-original.jpg?1491181725,pattern,embellishments
2356,http://images.voonik.com/8541509/manka-womens-top-8-original.jpg?1491262317,pattern,embellishments
2357,http://images.voonik.com/12333711/5106321_1-original.jpg?1482351659,pattern,embellishments
2358,http://images.voonik.com/42793241/twin-print-loose-top-original.jpg?1491169782,pattern,embellishments
2359,http://images.voonik.com/70201301/gmi-black-printed-top-0-casual-short-sleeve-printed-original.jpg?1502351065,pattern,embellishments
2360,http://images.voonik.com/53229021/5316394_1-original.jpg?1482356093,pattern,embellishments
2361,http://images.voonik.com/32378351/snoby-crop-multicolor-crepe-top-8-original.jpg?1491259708,pattern,embellishments
2362,http://images.voonik.com/14929551/5408763_1-original.jpg?1482361050,pattern,embellishments
2363,http://images.voonik.com/03038901/4803269_1-original.jpg?1482344499,pattern,embellishments
2364,http://images.voonik.com/00516171/7194208_1-original.jpg?1485360490,pattern,embellishments
2365,http://images.voonik.com/7804755/GW_517_01-original.jpg?1475479158,pattern,embellishments
2366,http://images.voonik.com/05493201/goodwill-womens-casual-womens-cotton-black-colored--original.jpg?1463455856,pattern,embellishments
2367,http://images.voonik.com/74886741/6363355_1-original.jpg?1482693174,pattern,embellishments
2368,http://images.voonik.com/99846351/6583520_1-original.jpg?1482699303,pattern,embellishments
2369,http://images.voonik.com/34280141/indietoga-womens-tops-pink-2-original.jpg?1491165850,pattern,embellishments
2370,http://images.voonik.com/23811881/mds-jeans-blue-denim-printed-top-for-women-slash-gi-original.jpg?1491250142,pattern,embellishments
2371,http://images.voonik.com/14479441/6260294_1-original.jpg?1485580848,pattern,embellishments
2372,http://images.voonik.com/69419701/forever9teen-polka-print-rayon-sleeveless-top-original.jpg?1491164100,pattern,embellishments
2373,http://images.voonik.com/07966671/soch-indigo-tunic-with-cream-multi-print-original.jpg?1491250139,pattern,embellishments
2374,http://images.voonik.com/1539457/3145853_1-original.jpg?1485268437,pattern,embellishments
2375,http://images.voonik.com/66356741/6362362_1-original.jpg?1482693142,pattern,embellishments
2376,http://images.voonik.com/5677967/3215804_1-original.jpg?1482683386,pattern,embellishments
2377,http://images.voonik.com/61611101/mustard-ecru-coloured-top-1-original.jpg?1491175283,pattern,embellishments
2378,http://images.voonik.com/32365121/4810467_1-original.jpg?1498008224,pattern,embellishments
2379,http://images.voonik.com/02446301/forever9teen-beautiful-chaos-top-original.jpg?1491166281,pattern,embellishments
2380,http://images.voonik.com/32735901/4793860_1-original.jpg?1498007961,pattern,embellishments
2381,http://images.voonik.com/70633301/forever9teen-abstract-printed-top-original.jpg?1491185381,pattern,embellishments
2382,http://images.voonik.com/66265711/5120241_1-original.jpg?1482351904,pattern,embellishments
2383,http://images.voonik.com/65444021/5290137_1-original.jpg?1482355458,pattern,embellishments
2384,http://images.voonik.com/96010701/scorpius-black-and-gold-skirt-and-top-original.jpg?1491176240,pattern,embellishments
2385,http://images.voonik.com/70735731/glambing-designer-crepe-top-for-women-5-original.jpg?1491186416,pattern,embellishments
2386,http://images.voonik.com/17693001/entease-blue-poly-georgette-top-original.jpg?1463454425,pattern,embellishments
2387,http://images.voonik.com/4327158/mustard-viscose-printed-off-white-tunic-original.jpg?1491163100,pattern,embellishments
2388,http://images.voonik.com/91935541/tunic-160-original.jpg?1491161207,pattern_type,floral
2389,http://images.voonik.com/47517981/floral-print-top-20-original.jpg?1491170133,pattern_type,floral
2390,http://images.voonik.com/80372861/color-fuel-yellow-georgette-top-original.jpg?1491253672,pattern_type,floral
2391,http://images.voonik.com/30400702/green-color-floral-printed-top-original.jpg?1491171448,pattern_type,floral
2392,http://images.voonik.com/12267991/ladies-navytunic-top-original.jpg?1491174668,pattern_type,floral
2393,http://images.voonik.com/91374071/sera-yellow-ladies-pocket-top-original.jpg?1491169724,pattern_type,floral
2394,http://images.voonik.com/37933861/butterfly-sleeve-printed-top-original.jpg?1491172839,pattern_type,floral
2395,http://images.voonik.com/67786161/6833785_1-original.jpg?1482708714,pattern_type,floral
2396,http://images.voonik.com/2256638/3554578_1-original.jpg?1501044357,pattern_type,floral
2397,http://images.voonik.com/23410041/indietoga-womens-tops-black-1-original.jpg?1491170924,pattern_type,floral
2398,http://images.voonik.com/5706947/3118151_1-original.jpg?1482166523,pattern_type,floral
2399,http://images.voonik.com/99842531/tunic-136-original.jpg?1470043803,pattern_type,floral
2400,http://images.voonik.com/90764422/16235-1_20_281_29-original.jpeg?1502004823,pattern_type,floral
2401,http://images.voonik.com/69374071/sera-blue-lace-top-1-original.jpg?1491164222,pattern_type,floral
2402,http://images.voonik.com/00397022/classic-printed-top-117d6366-original.jpg?1499512378,pattern_type,floral
2403,http://images.voonik.com/72612612/8154118_1-original.jpg?1499282058,pattern_type,floral
2404,http://images.voonik.com/65104922/ruhaan-s-women-s-orange-and-black-color-floral-prin-original.jpg?1509959870,pattern_type,floral
2405,http://images.voonik.com/05572212/1000-1130-M-1-original.jpg?1492687870,pattern_type,floral
2406,http://images.voonik.com/0455799/3866649_1-original.jpg?1482172314,pattern_type,floral
2407,http://images.voonik.com/73933861/printed-top-71-original.jpg?1491176948,pattern_type,floral
2408,http://images.voonik.com/28923421/s-n-retailready-to-wear-brown-colour-cotton-top-1-original.jpg?1491179038,pattern_type,floral
